tree,day,female,male
161,2758,0.0,1.0
161,2772,0.0,2.0
161,2787,0.0,1.0
161,2801,1.0,1.0
161,2813,1.0,0.0
161,2828,2.0,0.0
161,2843,1.0,0.0
161,2857,1.0,0.0
161,2870,1.0,0.0
161,2884,1.0,0.0
161,2898,1.0,0.0
161,2912,1.0,0.0
161,2926,1.0,0.0
161,2942,1.0,0.0
161,2955,1.0,0.0
161,2982,0.0,2.0
161,2994,0.0,1.0
161,3024,0.0,1.0
161,3039,0.0,1.0
161,3135,1.0,0.0
161,3150,1.0,0.0
161,3165,2.0,0.0
161,3179,1.0,0.0
161,3192,0.0,1.0
162,364,1.0,0.0
162,377,2.0,0.0
162,392,2.0,0.0
162,406,1.0,0.0
162,421,2.0,0.0
162,435,2.0,0.0
162,449,2.0,0.0
162,463,1.0,0.0
162,477,2.0,0.0
162,490,1.0,0.0
162,504,1.0,0.0
162,516,1.0,0.0
162,532,1.0,0.0
162,546,1.0,0.0
162,749,1.0,0.0
162,763,1.0,0.0
162,777,1.0,0.0
162,790,4.0,0.0
162,819,3.0,0.0
162,831,1.0,0.0
162,846,1.0,0.0
162,859,3.0,0.0
162,871,1.0,0.0
162,889,1.0,0.0
162,903,1.0,0.0
162,930,2.0,0.0
162,945,1.0,0.0
162,973,1.0,0.0
162,1000,2.0,0.0
162,1014,1.0,0.0
162,1043,1.0,0.0
162,1071,2.0,0.0
162,1086,1.0,0.0
162,1098,1.0,0.0
162,1113,2.0,0.0
162,1127,1.0,0.0
162,1142,1.0,0.0
162,1155,2.0,0.0
162,1170,1.0,0.0
162,1186,1.0,0.0
162,1202,1.0,0.0
162,1212,1.0,0.0
162,1224,1.0,0.0
162,1240,1.0,0.0
162,1253,1.0,0.0
162,1267,1.0,0.0
162,1294,1.0,0.0
162,1310,1.0,0.0
162,1323,1.0,0.0
162,1421,2.0,0.0
162,1462,1.0,0.0
162,1477,6.0,0.0
162,1490,1.0,0.0
162,1504,2.0,0.0
162,1518,1.0,0.0
162,1532,2.0,0.0
162,1547,1.0,0.0
162,1561,1.0,0.0
162,1575,1.0,0.0
162,1591,1.0,0.0
162,1603,1.0,0.0
162,1616,1.0,0.0
162,1645,1.0,0.0
162,1687,1.0,0.0
162,1855,3.0,0.0
162,1870,4.0,0.0
162,1884,1.0,1.0
162,1898,2.0,0.0
162,1911,1.0,0.0
162,1925,1.0,0.0
162,1946,1.0,1.0
162,1960,0.0,1.0
162,1975,1.0,0.0
162,2002,1.0,0.0
162,2017,1.0,0.0
162,2043,1.0,0.0
162,2254,3.0,0.0
162,2267,2.0,0.0
162,2282,2.0,0.0
162,2310,3.0,0.0
162,2324,2.0,0.0
162,2353,0.0,1.0
162,2367,0.0,1.0
162,2382,0.0,1.0
162,2407,1.0,0.0
162,2420,1.0,0.0
162,2450,1.0,0.0
162,2465,1.0,0.0
162,2478,1.0,0.0
162,2534,1.0,0.0
162,2562,1.0,0.0
162,2575,1.0,0.0
162,2590,1.0,0.0
162,2604,3.0,0.0
162,2619,2.0,0.0
162,2631,1.0,0.0
162,2644,1.0,0.0
162,2663,2.0,0.0
162,2676,1.0,0.0
162,2702,0.0,2.0
162,2745,0.0,1.0
162,2772,1.0,0.0
162,2926,1.0,0.0
162,2942,4.0,0.0
162,2955,2.0,0.0
162,2968,1.0,0.0
162,2982,1.0,0.0
162,2994,0.0,1.0
162,3024,1.0,0.0
162,3039,2.0,0.0
162,3052,0.0,1.0
162,3067,0.0,1.0
162,3080,0.0,1.0
162,3094,0.0,1.0
162,3122,1.0,0.0
162,3135,1.0,0.0
162,3150,1.0,0.0
163,392,1.0,0.0
163,406,3.0,0.0
163,421,2.0,0.0
163,435,3.0,0.0
163,449,1.0,0.0
163,463,2.0,0.0
163,477,2.0,0.0
163,490,1.0,0.0
163,504,1.0,0.0
163,516,1.0,0.0
163,532,2.0,0.0
163,790,2.0,0.0
163,804,5.0,0.0
163,819,2.0,0.0
163,831,1.0,0.0
163,846,1.0,0.0
163,859,1.0,0.0
163,871,2.0,0.0
163,889,0.0,2.0
163,903,0.0,2.0
163,916,0.0,1.0
163,945,0.0,1.0
163,960,0.0,1.0
163,987,0.0,1.0
163,1000,0.0,1.0
163,1127,4.0,0.0
163,1142,3.0,0.0
163,1155,2.0,0.0
163,1170,2.0,0.0
163,1186,1.0,0.0
163,1202,1.0,0.0
163,1212,1.0,1.0
163,1224,0.0,1.0
163,1240,0.0,1.0
163,1253,0.0,2.0
163,1294,0.0,2.0
163,1417,1.0,0.0
163,1490,2.0,0.0
163,1504,2.0,0.0
163,1518,2.0,0.0
163,1532,2.0,0.0
163,1547,1.0,0.0
163,1561,0.0,1.0
163,1575,0.0,2.0
163,1591,0.0,1.0
163,1603,0.0,1.0
163,1616,0.0,1.0
163,1645,1.0,0.0
163,1659,1.0,0.0
163,1674,1.0,0.0
163,1841,1.0,0.0
163,1855,3.0,0.0
163,1870,2.0,0.0
163,1884,1.0,0.0
163,1898,2.0,0.0
163,1911,0.0,2.0
163,1925,0.0,2.0
163,1946,0.0,1.0
163,1975,0.0,2.0
163,1988,0.0,1.0
163,2002,0.0,1.0
163,2017,1.0,0.0
163,2043,1.0,0.0
163,2240,2.0,0.0
163,2254,2.0,0.0
163,2267,2.0,0.0
163,2282,1.0,0.0
163,2324,2.0,1.0
163,2338,0.0,2.0
163,2353,0.0,2.0
163,2367,0.0,1.0
163,2382,0.0,1.0
163,2394,0.0,1.0
163,2420,0.0,1.0
163,2437,0.0,1.0
163,2450,0.0,1.0
163,2562,1.0,0.0
163,2575,1.0,0.0
163,2590,1.0,0.0
163,2604,2.0,0.0
163,2619,1.0,0.0
163,2631,2.0,0.0
163,2644,1.0,0.0
163,2663,2.0,1.0
163,2688,0.0,1.0
163,2702,0.0,1.0
163,2730,0.0,1.0
163,2745,0.0,1.0
163,2758,0.0,1.0
163,2787,0.0,1.0
163,2955,5.0,1.0
163,2968,1.0,0.0
163,2982,1.0,0.0
163,2994,1.0,0.0
163,3009,1.0,0.0
163,3024,0.0,1.0
163,3039,0.0,1.0
163,3052,0.0,1.0
163,3067,0.0,1.0
163,3080,0.0,1.0
163,3109,0.0,1.0
163,3122,0.0,1.0
163,3135,0.0,1.0
163,3150,0.0,1.0
164,392,2.0,0.0
164,406,2.0,0.0
164,421,2.0,0.0
164,435,2.0,0.0
164,449,3.0,0.0
164,463,1.0,0.0
164,477,1.0,0.0
164,490,1.0,0.0
164,504,1.0,0.0
164,516,1.0,0.0
164,532,1.0,0.0
164,551,2.0,0.0
164,777,4.0,0.0
164,804,2.0,0.0
164,819,2.0,0.0
164,846,2.0,0.0
164,859,2.0,0.0
164,889,1.0,0.0
164,903,1.0,2.0
164,916,0.0,1.0
164,930,0.0,1.0
164,945,0.0,1.0
164,960,1.0,0.0
164,973,1.0,0.0
164,1000,1.0,0.0
164,1014,1.0,0.0
164,1028,1.0,0.0
164,1043,1.0,0.0
164,1057,1.0,0.0
164,1071,1.0,0.0
164,1086,1.0,0.0
164,1098,2.0,0.0
164,1113,0.0,1.0
164,1127,0.0,1.0
164,1142,0.0,1.0
164,1155,1.0,0.0
164,1170,2.0,0.0
164,1186,1.0,0.0
164,1202,0.0,1.0
164,1212,0.0,1.0
164,1224,0.0,1.0
164,1253,1.0,1.0
164,1294,2.0,0.0
164,1310,1.0,0.0
164,1323,1.0,0.0
164,1352,2.0,0.0
164,1394,3.0,0.0
164,1407,1.0,0.0
164,1421,1.0,0.0
164,1434,1.0,0.0
164,1449,1.0,0.0
164,1462,1.0,0.0
164,1477,1.0,0.0
164,1490,1.0,1.0
164,1504,0.0,1.0
164,1532,1.0,0.0
164,1547,1.0,0.0
164,1561,0.0,2.0
164,1575,2.0,0.0
164,1603,2.0,0.0
164,1645,1.0,0.0
164,1659,1.0,0.0
164,1674,1.0,0.0
164,1715,2.0,0.0
164,1729,1.0,0.0
164,1744,1.0,1.0
164,1771,0.0,1.0
164,1786,0.0,1.0
164,1799,0.0,1.0
164,1828,0.0,1.0
164,1841,0.0,1.0
164,1855,1.0,0.0
164,1884,2.0,0.0
164,1898,2.0,0.0
164,1911,1.0,0.0
164,1925,2.0,0.0
164,1946,0.0,1.0
164,1960,0.0,1.0
164,1975,0.0,1.0
164,1988,0.0,1.0
164,2002,0.0,1.0
164,2017,1.0,0.0
164,2043,1.0,0.0
164,2072,1.0,0.0
164,2226,1.0,0.0
164,2240,1.0,0.0
164,2254,1.0,1.0
164,2267,0.0,2.0
164,2310,2.0,1.0
164,2324,0.0,2.0
164,2338,0.0,1.0
164,2353,0.0,2.0
164,2382,1.0,0.0
164,2394,1.0,0.0
164,2407,1.0,0.0
164,2437,1.0,1.0
164,2465,1.0,0.0
164,2478,1.0,0.0
164,2491,1.0,0.0
164,2506,1.0,0.0
164,2534,1.0,0.0
164,2547,0.0,1.0
164,2562,1.0,0.0
164,2575,1.0,0.0
164,2604,2.0,0.0
164,2619,0.0,1.0
164,2631,0.0,1.0
164,2644,0.0,1.0
164,2663,0.0,1.0
164,2676,0.0,1.0
164,2702,0.0,1.0
164,2717,0.0,1.0
164,2730,0.0,1.0
164,2758,0.0,1.0
164,2772,1.0,0.0
164,2787,1.0,0.0
164,2801,1.0,0.0
164,2813,1.0,0.0
164,2829,0.0,2.0
164,2843,1.0,0.0
164,2857,0.0,1.0
164,2870,1.0,0.0
164,2884,1.0,0.0
164,2898,1.0,0.0
164,2912,1.0,0.0
164,2926,1.0,0.0
164,2942,1.0,0.0
164,2955,1.0,0.0
164,2968,0.0,1.0
164,2982,0.0,1.0
164,2994,1.0,0.0
164,3009,1.0,0.0
164,3039,1.0,1.0
164,3067,0.0,1.0
164,3080,0.0,2.0
164,3109,0.0,1.0
164,3122,1.0,0.0
164,3135,1.0,0.0
164,3150,0.0,1.0
164,3165,0.0,1.0
164,3192,0.0,1.0
164,3207,0.0,1.0
164,3220,0.0,1.0
165,348,1.0,0.0
165,364,1.0,0.0
165,377,1.0,0.0
165,392,1.0,0.0
165,406,1.0,0.0
165,421,1.0,0.0
165,435,1.0,0.0
165,449,1.0,0.0
165,463,2.0,0.0
165,477,2.0,0.0
165,490,1.0,0.0
165,504,1.0,0.0
165,516,1.0,0.0
165,532,1.0,0.0
165,546,1.0,0.0
165,763,1.0,0.0
165,777,1.0,0.0
165,790,1.0,0.0
165,804,2.0,0.0
165,819,2.0,0.0
165,831,1.0,0.0
165,846,1.0,0.0
165,859,2.0,0.0
165,871,1.0,0.0
165,889,1.0,0.0
165,903,1.0,0.0
165,916,1.0,0.0
165,945,1.0,0.0
165,960,1.0,0.0
165,973,1.0,0.0
165,1000,1.0,1.0
165,1014,1.0,0.0
165,1057,1.0,0.0
165,1071,1.0,0.0
165,1086,1.0,0.0
165,1098,1.0,0.0
165,1113,1.0,0.0
165,1127,1.0,0.0
165,1142,1.0,0.0
165,1155,1.0,0.0
165,1170,2.0,0.0
165,1186,1.0,0.0
165,1212,1.0,0.0
165,1224,1.0,0.0
165,1240,0.0,1.0
165,1253,0.0,1.0
165,1267,0.0,1.0
165,1281,0.0,1.0
165,1310,0.0,1.0
165,1407,1.0,0.0
165,1421,2.0,0.0
165,1434,1.0,0.0
165,1449,2.0,0.0
165,1462,1.0,0.0
165,1490,1.0,0.0
165,1504,2.0,0.0
165,1532,1.0,1.0
165,1547,0.0,1.0
165,1561,0.0,1.0
165,1575,0.0,1.0
165,1591,0.0,1.0
165,1603,0.0,1.0
165,1645,2.0,0.0
165,1674,1.0,0.0
165,1715,2.0,0.0
165,1729,1.0,0.0
165,1744,1.0,0.0
165,1757,1.0,0.0
165,1786,1.0,0.0
165,1799,1.0,0.0
165,1828,1.0,0.0
165,1841,1.0,0.0
165,1855,1.0,0.0
165,1870,1.0,0.0
165,1898,0.0,1.0
165,1911,0.0,1.0
165,1925,0.0,1.0
165,1946,0.0,1.0
165,1960,0.0,1.0
165,1988,1.0,0.0
165,2002,1.0,0.0
165,2017,1.0,0.0
165,2030,1.0,0.0
165,2057,1.0,0.0
165,2072,1.0,0.0
165,2085,1.0,0.0
165,2114,1.0,0.0
165,2127,1.0,0.0
165,2143,1.0,0.0
165,2157,1.0,0.0
165,2226,1.0,0.0
165,2254,1.0,0.0
165,2267,1.0,0.0
165,2282,1.0,0.0
165,2310,1.0,2.0
165,2338,0.0,2.0
165,2353,1.0,0.0
165,2367,1.0,0.0
165,2382,1.0,0.0
165,2407,0.0,1.0
165,2420,0.0,1.0
165,2450,1.0,0.0
165,2465,1.0,0.0
165,2478,1.0,0.0
165,2506,1.0,0.0
165,2534,1.0,0.0
165,2547,1.0,0.0
165,2562,1.0,0.0
165,2590,1.0,0.0
165,2604,1.0,0.0
165,2619,2.0,0.0
165,2631,1.0,0.0
165,2644,1.0,0.0
165,2663,1.0,0.0
165,2676,1.0,0.0
165,2702,1.0,0.0
165,2717,0.0,1.0
165,2745,0.0,1.0
165,2758,0.0,1.0
165,2787,0.0,1.0
165,2898,0.0,1.0
165,2912,1.0,0.0
165,2926,1.0,0.0
165,2942,2.0,0.0
165,2955,2.0,0.0
165,2968,1.0,0.0
165,2994,1.0,0.0
165,3009,1.0,0.0
165,3024,1.0,0.0
165,3039,0.0,1.0
165,3052,0.0,1.0
165,3067,0.0,1.0
165,3080,0.0,1.0
165,3094,0.0,1.0
166,421,2.0,0.0
166,435,2.0,0.0
166,449,3.0,0.0
166,463,2.0,0.0
166,477,2.0,0.0
166,490,1.0,2.0
166,504,1.0,0.0
166,516,1.0,0.0
166,532,1.0,0.0
166,546,1.0,0.0
166,561,1.0,0.0
166,819,1.0,3.0
166,832,2.0,0.0
166,847,1.0,0.0
166,860,3.0,0.0
166,873,0.0,1.0
166,888,0.0,2.0
166,903,0.0,1.0
166,930,0.0,2.0
166,946,0.0,2.0
166,960,0.0,1.0
166,974,0.0,1.0
166,987,0.0,2.0
166,1014,0.0,1.0
166,1028,1.0,0.0
166,1043,2.0,0.0
166,1072,1.0,0.0
166,1086,1.0,0.0
166,1100,1.0,0.0
166,1127,1.0,0.0
166,1142,0.0,1.0
166,1155,0.0,2.0
166,1170,0.0,2.0
166,1186,0.0,1.0
166,1202,0.0,1.0
166,1212,0.0,1.0
166,1224,0.0,1.0
166,1241,0.0,1.0
166,1253,0.0,1.0
166,1267,0.0,1.0
166,1281,0.0,1.0
166,1310,0.0,1.0
166,1379,2.0,0.0
166,1394,2.0,0.0
166,1407,1.0,0.0
166,1421,2.0,0.0
166,1434,2.0,0.0
166,1449,3.0,0.0
166,1462,1.0,0.0
166,1477,1.0,0.0
166,1490,1.0,0.0
166,1504,1.0,0.0
166,1518,1.0,0.0
166,1532,2.0,0.0
166,1561,1.0,0.0
166,1575,0.0,1.0
166,1591,0.0,1.0
166,1603,0.0,1.0
166,1870,3.0,0.0
166,1884,2.0,3.0
166,1898,0.0,2.0
166,1911,0.0,2.0
166,1925,0.0,1.0
166,1946,0.0,2.0
166,1960,0.0,1.0
166,1975,0.0,1.0
166,1988,1.0,0.0
166,2002,1.0,0.0
166,2017,1.0,0.0
166,2030,1.0,0.0
166,2072,1.0,0.0
166,2080,1.0,0.0
166,2114,1.0,0.0
166,2127,1.0,0.0
166,2213,0.0,1.0
166,2226,0.0,1.0
166,2240,0.0,1.0
166,2254,0.0,1.0
166,2267,0.0,1.0
166,2282,0.0,1.0
166,2310,0.0,3.0
166,2324,0.0,1.0
166,2338,0.0,1.0
166,2353,0.0,3.0
166,2382,0.0,1.0
166,2394,0.0,1.0
166,2407,1.0,0.0
166,2420,2.0,0.0
166,2437,1.0,0.0
166,2450,1.0,0.0
166,2465,1.0,0.0
166,2478,1.0,0.0
166,2491,1.0,0.0
166,2520,1.0,0.0
166,2534,1.0,0.0
166,2547,1.0,0.0
166,2562,0.0,1.0
166,2575,0.0,1.0
166,2590,0.0,1.0
166,2604,0.0,1.0
166,2619,0.0,1.0
166,2644,0.0,1.0
166,2745,0.0,1.0
166,2758,0.0,1.0
166,2772,0.0,1.0
166,2787,0.0,2.0
166,2801,0.0,1.0
166,2813,0.0,3.0
166,2829,0.0,2.0
166,2843,0.0,1.0
166,2857,0.0,1.0
166,2870,0.0,2.0
166,2884,0.0,1.0
166,2898,1.0,0.0
166,2912,1.0,0.0
166,2926,1.0,0.0
166,2942,1.0,0.0
166,2955,2.0,0.0
166,2968,1.0,0.0
166,2982,1.0,0.0
166,3024,1.0,0.0
166,3039,0.0,1.0
166,3052,0.0,1.0
166,3067,0.0,1.0
166,3080,0.0,1.0
166,3094,0.0,1.0
166,3109,1.0,0.0
166,3122,1.0,0.0
166,3135,1.0,0.0
166,3165,1.0,0.0
166,3179,1.0,0.0
166,3207,0.0,1.0
167,421,2.0,0.0
167,435,4.0,0.0
167,449,4.0,0.0
167,463,3.0,0.0
167,477,1.0,0.0
167,490,3.0,0.0
167,504,1.0,0.0
167,516,1.0,0.0
167,532,1.0,0.0
167,546,1.0,0.0
167,561,1.0,0.0
167,588,0.0,1.0
167,819,5.0,0.0
167,832,2.0,0.0
167,847,0.0,1.0
167,860,0.0,2.0
167,873,0.0,1.0
167,888,0.0,2.0
167,903,0.0,1.0
167,930,0.0,3.0
167,946,0.0,1.0
167,960,1.0,0.0
167,974,1.0,0.0
167,987,1.0,0.0
167,1014,2.0,0.0
167,1028,1.0,0.0
167,1043,1.0,0.0
167,1057,1.0,0.0
167,1072,1.0,0.0
167,1100,1.0,0.0
167,1113,0.0,2.0
167,1127,0.0,2.0
167,1142,0.0,1.0
167,1155,0.0,1.0
167,1170,0.0,2.0
167,1186,0.0,1.0
167,1202,0.0,1.0
167,1212,0.0,1.0
167,1224,0.0,1.0
167,1241,0.0,1.0
167,1253,0.0,1.0
167,1267,0.0,1.0
167,1294,1.0,0.0
167,1310,1.0,0.0
167,1323,2.0,0.0
167,1352,2.0,0.0
167,1366,1.0,0.0
167,1379,2.0,0.0
167,1394,1.0,0.0
167,1407,1.0,0.0
167,1421,2.0,0.0
167,1449,2.0,0.0
167,1477,1.0,0.0
167,1504,2.0,0.0
167,1518,0.0,1.0
167,1532,0.0,1.0
167,1547,0.0,1.0
167,1701,1.0,0.0
167,1715,3.0,3.0
167,1729,1.0,0.0
167,1744,0.0,1.0
167,1757,0.0,1.0
167,1771,0.0,1.0
167,1786,0.0,2.0
167,1799,1.0,1.0
167,1828,2.0,0.0
167,1841,1.0,0.0
167,1855,1.0,0.0
167,1870,1.0,0.0
167,1898,2.0,0.0
167,1911,1.0,0.0
167,1925,1.0,0.0
167,1946,1.0,0.0
167,1960,0.0,1.0
167,1975,1.0,0.0
167,1988,1.0,0.0
167,2057,1.0,0.0
167,2085,1.0,1.0
167,2282,0.0,5.0
167,2310,0.0,3.0
167,2324,2.0,0.0
167,2353,0.0,2.0
167,2367,1.0,1.0
167,2382,1.0,0.0
167,2394,1.0,0.0
167,2407,1.0,0.0
167,2420,1.0,0.0
167,2437,1.0,0.0
167,2450,1.0,0.0
167,2465,1.0,0.0
167,2478,1.0,0.0
167,2491,1.0,0.0
167,2506,0.0,1.0
167,2520,0.0,1.0
167,2547,0.0,1.0
167,2562,0.0,1.0
167,2590,0.0,1.0
167,2604,0.0,1.0
167,2619,0.0,1.0
167,2631,0.0,1.0
167,2644,0.0,1.0
167,2676,0.0,1.0
167,2688,0.0,1.0
167,2702,0.0,1.0
167,2717,0.0,1.0
167,2730,1.0,0.0
167,2745,0.0,1.0
167,2758,0.0,1.0
167,2772,0.0,1.0
167,2787,0.0,1.0
167,2801,0.0,1.0
167,2813,0.0,1.0
167,2829,1.0,1.0
167,2843,1.0,0.0
167,2857,1.0,0.0
167,2870,2.0,0.0
167,2898,1.0,0.0
167,2912,1.0,0.0
167,2926,1.0,0.0
167,2942,1.0,0.0
167,2955,1.0,1.0
167,2982,0.0,1.0
167,2994,0.0,1.0
167,3009,0.0,1.0
167,3024,1.0,0.0
167,3039,1.0,0.0
167,3052,1.0,0.0
167,3067,1.0,0.0
167,3080,1.0,0.0
167,3094,1.0,0.0
167,3109,1.0,0.0
167,3122,1.0,0.0
167,3135,1.0,0.0
167,3179,1.0,0.0
168,364,1.0,0.0
168,392,2.0,0.0
168,406,2.0,0.0
168,421,2.0,0.0
168,435,3.0,0.0
168,449,1.0,0.0
168,463,2.0,0.0
168,477,2.0,0.0
168,490,2.0,0.0
168,504,1.0,0.0
168,516,1.0,0.0
168,532,2.0,0.0
168,546,1.0,0.0
168,561,1.0,0.0
168,575,0.0,1.0
168,603,0.0,1.0
168,617,0.0,2.0
168,790,2.0,0.0
168,804,3.0,0.0
168,819,3.0,0.0
168,831,2.0,0.0
168,846,1.0,0.0
168,859,1.0,0.0
168,871,1.0,0.0
168,889,0.0,1.0
168,903,0.0,2.0
168,916,0.0,1.0
168,930,0.0,1.0
168,945,0.0,1.0
168,960,0.0,1.0
168,973,0.0,1.0
168,1000,1.0,0.0
168,1014,1.0,0.0
168,1028,1.0,0.0
168,1043,1.0,0.0
168,1071,1.0,0.0
168,1098,1.0,0.0
168,1127,2.0,0.0
168,1142,3.0,0.0
168,1155,1.0,0.0
168,1170,1.0,0.0
168,1186,0.0,2.0
168,1202,0.0,1.0
168,1224,0.0,2.0
168,1240,0.0,1.0
168,1253,0.0,1.0
168,1267,0.0,1.0
168,1281,0.0,1.0
168,1310,1.0,0.0
168,1337,1.0,0.0
168,1366,1.0,0.0
168,1379,1.0,0.0
168,1394,2.0,0.0
168,1421,1.0,0.0
168,1449,1.0,0.0
168,1462,1.0,0.0
168,1477,2.0,0.0
168,1490,2.0,0.0
168,1504,1.0,0.0
168,1518,2.0,0.0
168,1547,2.0,0.0
168,1561,0.0,1.0
168,1575,0.0,1.0
168,1591,0.0,1.0
168,1616,1.0,0.0
168,1630,1.0,0.0
168,1659,1.0,0.0
168,1841,3.0,0.0
168,1855,0.0,1.0
168,1870,1.0,2.0
168,1884,0.0,1.0
168,1898,2.0,0.0
168,1911,2.0,0.0
168,1925,1.0,0.0
168,1946,2.0,0.0
168,1975,2.0,0.0
168,2002,1.0,0.0
168,2017,1.0,0.0
168,2030,1.0,0.0
168,2072,1.0,0.0
168,2282,1.0,2.0
168,2310,3.0,0.0
168,2324,2.0,0.0
168,2338,1.0,0.0
168,2353,0.0,1.0
168,2367,0.0,1.0
168,2382,0.0,1.0
168,2394,0.0,1.0
168,2407,0.0,1.0
168,2420,0.0,1.0
168,2450,1.0,0.0
168,2465,1.0,0.0
168,2478,0.0,1.0
168,2491,1.0,0.0
168,2506,1.0,0.0
168,2520,1.0,0.0
168,2547,1.0,0.0
168,2562,1.0,0.0
168,2575,1.0,0.0
168,2619,2.0,0.0
168,2631,2.0,0.0
168,2644,0.0,1.0
168,2663,0.0,1.0
168,2676,0.0,1.0
168,2688,0.0,1.0
168,2702,0.0,1.0
168,2730,0.0,1.0
168,2758,0.0,1.0
168,2843,0.0,1.0
168,2857,0.0,1.0
168,2870,0.0,1.0
168,2884,1.0,0.0
168,2898,5.0,0.0
168,2912,1.0,0.0
168,2942,1.0,0.0
168,2955,0.0,2.0
168,2968,0.0,1.0
168,2982,0.0,1.0
168,2994,0.0,1.0
168,3009,0.0,1.0
168,3039,1.0,0.0
168,3052,1.0,0.0
168,3067,1.0,0.0
168,3080,1.0,0.0
168,3109,1.0,0.0
168,3122,1.0,0.0
168,3135,1.0,0.0
168,3165,1.0,0.0
169,435,2.0,0.0
169,449,2.0,0.0
169,463,2.0,0.0
169,477,3.0,0.0
169,490,2.0,0.0
169,504,1.0,0.0
169,516,1.0,0.0
169,532,2.0,0.0
169,546,1.0,0.0
169,561,1.0,0.0
169,846,1.0,0.0
169,859,3.0,0.0
169,871,2.0,0.0
169,889,3.0,0.0
169,903,1.0,0.0
169,916,3.0,0.0
169,930,0.0,1.0
169,960,0.0,2.0
169,973,0.0,1.0
169,987,0.0,1.0
169,1000,0.0,1.0
169,1014,0.0,2.0
169,1043,0.0,1.0
169,1057,0.0,1.0
169,1071,1.0,0.0
169,1086,1.0,0.0
169,1113,1.0,0.0
169,1212,4.0,0.0
169,1224,2.0,1.0
169,1240,0.0,1.0
169,1253,0.0,2.0
169,1267,0.0,1.0
169,1281,0.0,1.0
169,1294,0.0,1.0
169,1310,0.0,2.0
169,1323,0.0,1.0
169,1337,0.0,1.0
169,1352,1.0,0.0
169,1366,1.0,0.0
169,1394,1.0,0.0
169,1407,1.0,0.0
169,1421,1.0,0.0
169,1434,1.0,0.0
169,1449,1.0,0.0
169,1462,1.0,0.0
169,1477,1.0,0.0
169,1547,3.0,1.0
169,1561,2.0,1.0
169,1575,1.0,0.0
169,1591,1.0,0.0
169,1603,1.0,0.0
169,1630,1.0,0.0
169,1645,1.0,0.0
169,1659,1.0,0.0
169,1925,1.0,1.0
169,1946,0.0,3.0
169,1960,0.0,1.0
169,1975,0.0,1.0
169,1988,0.0,2.0
169,2002,0.0,1.0
169,2017,1.0,0.0
169,2030,1.0,0.0
169,2043,1.0,0.0
169,2072,1.0,0.0
169,2085,0.0,2.0
169,2114,0.0,1.0
169,2127,0.0,1.0
169,2143,1.0,0.0
169,2157,1.0,0.0
169,2199,1.0,0.0
169,2226,1.0,0.0
169,2240,0.0,1.0
169,2254,0.0,1.0
169,2267,0.0,2.0
169,2282,0.0,1.0
169,2310,1.0,1.0
169,2324,1.0,0.0
169,2338,1.0,0.0
169,2353,1.0,1.0
169,2382,1.0,0.0
169,2394,1.0,0.0
169,2407,1.0,0.0
169,2420,1.0,0.0
169,2437,1.0,0.0
169,2450,1.0,0.0
169,2465,1.0,0.0
169,2534,0.0,1.0
169,2575,0.0,1.0
169,2813,0.0,1.0
169,2828,0.0,3.0
169,2843,0.0,2.0
169,2857,0.0,2.0
169,2870,0.0,1.0
169,2884,0.0,1.0
169,2898,2.0,0.0
169,2912,1.0,0.0
169,2942,1.0,0.0
169,2955,1.0,0.0
169,2968,1.0,0.0
169,2982,1.0,0.0
169,2994,0.0,1.0
169,3009,0.0,1.0
169,3024,0.0,1.0
169,3039,1.0,0.0
169,3052,1.0,0.0
169,3067,1.0,0.0
169,3080,1.0,0.0
169,3094,1.0,0.0
169,3109,1.0,0.0
169,3122,1.0,0.0
169,3150,1.0,0.0
169,3165,1.0,0.0
169,3178,0.0,1.0
169,3192,0.0,1.0
170,378,2.0,0.0
170,406,3.0,0.0
170,421,2.0,0.0
170,435,1.0,0.0
170,449,2.0,0.0
170,463,3.0,0.0
170,490,2.0,0.0
170,504,1.0,0.0
170,516,1.0,0.0
170,532,1.0,0.0
170,546,1.0,0.0
170,561,1.0,0.0
170,749,1.0,0.0
170,764,1.0,0.0
170,777,3.0,0.0
170,791,2.0,0.0
170,819,3.0,0.0
170,832,2.0,0.0
170,847,1.0,0.0
170,860,1.0,0.0
170,873,1.0,0.0
170,888,1.0,0.0
170,903,1.0,0.0
170,918,0.0,1.0
170,930,1.0,0.0
170,946,0.0,1.0
170,960,0.0,1.0
170,1014,1.0,0.0
170,1057,1.0,0.0
170,1086,2.0,0.0
170,1100,3.0,0.0
170,1113,2.0,0.0
170,1127,1.0,0.0
170,1142,2.0,0.0
170,1155,1.0,0.0
170,1170,3.0,0.0
170,1202,2.0,0.0
170,1212,1.0,0.0
170,1224,1.0,0.0
170,1241,0.0,1.0
170,1253,0.0,1.0
170,1294,0.0,1.0
170,1449,4.0,0.0
170,1462,2.0,0.0
170,1477,3.0,0.0
170,1490,2.0,0.0
170,1504,1.0,0.0
170,1518,0.0,2.0
170,1532,0.0,1.0
170,1547,0.0,2.0
170,1575,0.0,2.0
170,1603,0.0,1.0
170,1616,0.0,1.0
170,1630,1.0,0.0
170,1744,2.0,0.0
170,1757,2.0,0.0
170,1771,2.0,0.0
170,1786,1.0,0.0
170,1799,1.0,0.0
170,1813,1.0,0.0
170,1828,1.0,0.0
170,1841,2.0,0.0
170,1855,0.0,1.0
170,1870,0.0,1.0
